shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedYCord,event,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shotType,team,teamCode,coords
279,45,48,19,GOAL,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[48&19]
280,23,82,22,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[82&22]
281,23,94,22,MISS,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[94&22]
282,12,77,3,MISS,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[77&3]
283,13,76,-3,MISS,L,2021,L,Brandon Tanev,DEFL,HOME,SEA,[76&-3]
284,11,78,2,SHOT,L,2021,L,Brandon Tanev,BACK,HOME,SEA,[78&2]
285,32,69,25,SHOT,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[69&25]
286,19,-73,-11,SHOT,L,2021,L,Brandon Tanev,SNAP,AWAY,SEA,[-73&-11]
287,13,-80,-9,SHOT,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[-80&-9]
288,14,-79,9,SHOT,L,2021,L,Brandon Tanev,TIP,AWAY,SEA,[-79&9]
289,29,60,1,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[60&1]
290,18,71,3,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[71&3]
291,15,75,4,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[75&4]
292,12,77,1,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[77&1]
293,18,-75,-11,MISS,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[-75&-11]
294,41,53,20,SHOT,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[53&20]
295,13,-77,4,SHOT,L,2021,L,Brandon Tanev,TIP,AWAY,SEA,[-77&4]
296,6.403124237,84,-4,SHOT,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[84&-4]
297,20,-83,-19,MISS,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[-83&-19]
298,21,80,-19,SHOT,L,2021,L,Brandon Tanev,BACK,HOME,SEA,[80&-19]
299,36,-72,-32,MISS,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[-72&-32]
300,15,-79,11,SHOT,L,2021,L,Brandon Tanev,DEFL,HOME,SEA,[-79&11]
301,30,62,13,MISS,L,2021,L,Brandon Tanev,DEFL,HOME,SEA,[62&13]
302,11,83,9,GOAL,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[83&9]
303,38,-60,24,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[-60&24]
304,11,-83,9,MISS,L,2021,L,Brandon Tanev,BACK,HOME,SEA,[-83&9]
305,26,66,12,SHOT,L,2021,L,Brandon Tanev,BACK,HOME,SEA,[66&12]
306,29,61,-7,SHOT,L,2021,L,Brandon Tanev,TIP,AWAY,SEA,[61&-7]
307,9.219544457,-80,2,SHOT,L,2021,L,Brandon Tanev,BACK,AWAY,SEA,[-80&2]
308,7.810249676,-84,-6,GOAL,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[-84&-6]
309,45,69,40,SHOT,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[69&40]
310,33,-85,-33,MISS,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[-85&-33]
311,61,33,25,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[33&25]
312,56,51,41,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[51&41]
313,43,67,37,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[67&37]
314,19,-73,11,MISS,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[-73&11]
315,8.062257748,85,7,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[85&7]
316,49,59,39,SHOT,L,2021,L,Brandon Tanev,SNAP,HOME,SEA,[59&39]
317,60,39,33,SHOT,L,2021,L,Brandon Tanev,SLAP,HOME,SEA,[39&33]
318,8.062257748,-81,1,SHOT,L,2021,L,Brandon Tanev,TIP,HOME,SEA,[-81&1]
319,58.30951895,35,22,MISS,L,2021,L,Brandon Tanev,SLAP,AWAY,SEA,[35&22]
320,10.44030651,-79,3,SHOT,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[-79&3]
321,20.88061302,-69,6,GOAL,L,2021,L,Brandon Tanev,WRIST,AWAY,SEA,[-69&6]
322,7.071067812,84,-5,SHOT,L,2021,L,Brandon Tanev,TIP,AWAY,SEA,[84&-5]
323,14,75,3,SHOT,L,2021,L,Brandon Tanev,WRIST,HOME,SEA,[75&3]
324,56,-37,20,SHOT,D,2021,R,Cale Fleury,SLAP,AWAY,SEA,[-37&20]
325,60,-30,8,SHOT,D,2021,R,Cale Fleury,WRIST,AWAY,SEA,[-30&8]
326,9.055385138,-80,-1,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-80&-1]
327,64,-29,-21,MISS,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[-29&-21]
328,40,55,22,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[55&22]
329,18,72,5,SHOT,C,2021,R,Calle Jarnkrok,TIP,HOME,SEA,[72&5]
330,33,56,1,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[56&1]
331,13,76,-2,SHOT,C,2021,R,Calle Jarnkrok,TIP,HOME,SEA,[76&-2]
332,24,70,-15,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[70&-15]
333,40,57,24,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[57&24]
334,22,68,7,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[68&7]
335,36,-65,27,MISS,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-65&27]
336,41,-60,-29,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-60&-29]
337,56,-40,-27,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[-40&-27]
338,29,61,6,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[61&6]
339,28,-63,9,MISS,C,2021,R,Calle Jarnkrok,DEFL,AWAY,SEA,[-63&9]
340,59,30,1,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[30&1]
341,48,54,33,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[54&33]
342,29,73,-24,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[73&-24]
343,30,60,-8,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[60&-8]
344,10,-87,10,SHOT,C,2021,R,Calle Jarnkrok,BACK,HOME,SEA,[-87&10]
345,28,67,-18,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[67&-18]
346,29,-60,-4,GOAL,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-60&-4]
347,16,73,-3,MISS,C,2021,R,Calle Jarnkrok,TIP,HOME,SEA,[73&-3]
348,60,31,-17,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[31&-17]
349,26,-69,16,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-69&16]
350,11,79,5,SHOT,C,2021,R,Calle Jarnkrok,BACK,HOME,SEA,[79&5]
351,33,57,-7,MISS,C,2021,R,Calle Jarnkrok,SNAP,HOME,SEA,[57&-7]
352,28.01785145,-66,-16,GOAL,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-66&-16]
353,37,66,-29,SHOT,C,2021,R,Calle Jarnkrok,SLAP,AWAY,SEA,[66&-29]
354,25,-72,18,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-72&18]
355,31,74,27,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[74&27]
356,59,30,4,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[30&4]
357,39,-57,-22,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-57&-22]
358,15,-75,-6,MISS,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[-75&-6]
359,57,-36,-22,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-36&-22]
360,8.94427191,-81,-4,SHOT,C,2021,R,Calle Jarnkrok,BACK,HOME,SEA,[-81&-4]
361,9,-80,0,GOAL,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-80&0]
362,51,39,-8,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[39&-8]
363,39,63,29,MISS,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[63&29]
364,50,-54,-36,GOAL,C,2021,R,Calle Jarnkrok,SNAP,HOME,SEA,[-54&-36]
365,26,-73,-20,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-73&-20]
366,35,-56,12,SHOT,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[-56&12]
367,34,59,-16,SHOT,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[59&-16]
368,39,75,36,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[75&36]
369,27,62,-3,GOAL,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[62&-3]
370,32,-57,-2,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-57&-2]
371,17,72,0,SHOT,C,2021,R,Calle Jarnkrok,DEFL,AWAY,SEA,[72&0]
372,28,66,-15,MISS,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[66&-15]
373,44,-61,34,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-61&34]
374,42,-56,26,MISS,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-56&26]
375,38,74,-35,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[74&-35]
376,22,67,-4,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[67&-4]
377,26,-71,19,SHOT,C,2021,R,Calle Jarnkrok,SLAP,HOME,SEA,[-71&19]
378,39,62,-28,MISS,C,2021,R,Calle Jarnkrok,SNAP,HOME,SEA,[62&-28]
379,45,53,-27,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[53&-27]
380,24,72,-17,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[72&-17]
381,38,65,29,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[65&29]
382,45,59,33,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[59&33]
383,37,58,21,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[58&21]
384,24,-65,1,SHOT,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[-65&1]
385,21,68,-3,MISS,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[68&-3]
386,18,71,1,GOAL,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[71&1]
387,28,79,26,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[79&26]
388,29,-68,20,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-68&20]
389,49,51,-31,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[51&-31]
390,59,30,2,SHOT,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[30&2]
391,20,70,5,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[70&5]
392,27,-66,-14,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-66&-14]
393,9.055385138,80,-1,GOAL,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[80&-1]
394,33,-56,4,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-56&4]
395,28,-69,19,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-69&19]
396,12,79,-7,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[79&-7]
397,56,-45,35,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-45&35]
398,43,-51,-20,SHOT,C,2021,R,Calle Jarnkrok,SLAP,AWAY,SEA,[-51&-20]
399,38,66,-30,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[66&-30]
400,23,-66,4,SHOT,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[-66&4]
401,22,-68,-6,MISS,C,2021,R,Calle Jarnkrok,DEFL,AWAY,SEA,[-68&-6]
402,43,-65,36,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-65&36]
403,38,-61,-26,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-61&-26]
404,46,-47,18,SHOT,C,2021,R,Calle Jarnkrok,SLAP,AWAY,SEA,[-47&18]
405,22,-68,7,MISS,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-68&7]
406,39,50,0,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[50&0]
407,21,75,-15,GOAL,C,2021,R,Calle Jarnkrok,SNAP,HOME,SEA,[75&-15]
408,28,-75,24,MISS,C,2021,R,Calle Jarnkrok,SLAP,AWAY,SEA,[-75&24]
409,41,-64,32,SHOT,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[-64&32]
410,27,66,-14,GOAL,C,2021,R,Calle Jarnkrok,SNAP,HOME,SEA,[66&-14]
411,60,-34,24,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-34&24]
412,31,62,15,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[62&15]
413,12,-77,0,SHOT,C,2021,R,Calle Jarnkrok,DEFL,AWAY,SEA,[-77&0]
414,19,70,0,GOAL,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[70&0]
415,38,52,-9,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[52&-9]
416,36,54,-8,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[54&-8]
417,35,57,-13,MISS,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[57&-13]
418,50,49,-30,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[49&-30]
419,10.04987562,-79,-1,SHOT,C,2021,R,Calle Jarnkrok,TIP,AWAY,SEA,[-79&-1]
420,11.40175425,78,-3,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[78&-3]
421,35.4682957,-56,-13,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-56&-13]
422,24,-65,0,MISS,C,2021,R,Calle Jarnkrok,TIP,AWAY,SEA,[-65&0]
423,31.6227766,-59,10,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[-59&10]
424,15,83,14,MISS,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[83&14]
425,12,78,-4,SHOT,C,2021,R,Calle Jarnkrok,DEFL,HOME,SEA,[78&-4]
426,13,-76,-1,GOAL,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[-76&-1]
427,75,17,20,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[17&20]
428,14,80,11,SHOT,C,2021,R,Calle Jarnkrok,WRIST,HOME,SEA,[80&11]
429,50,51,-33,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[51&-33]
430,13,77,-4,SHOT,C,2021,R,Calle Jarnkrok,TIP,AWAY,SEA,[77&-4]
431,46,56,-32,SHOT,C,2021,R,Calle Jarnkrok,WRIST,AWAY,SEA,[56&-32]
432,30,-60,-7,GOAL,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[-60&-7]
433,35,57,-13,MISS,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[57&-13]
434,21,71,11,MISS,C,2021,R,Calle Jarnkrok,BACK,AWAY,SEA,[71&11]
435,66,34,37,SHOT,C,2021,R,Calle Jarnkrok,SLAP,AWAY,SEA,[34&37]
436,37,64,28,SHOT,C,2021,R,Calle Jarnkrok,SLAP,AWAY,SEA,[64&28]
437,36,-54,8,SHOT,C,2021,R,Calle Jarnkrok,SNAP,AWAY,SEA,[-54&8]
438,33,-56,0,MISS,C,2021,R,Calle Jarnkrok,TIP,AWAY,SEA,[-56&0]
439,27,-64,11,SHOT,C,2021,R,Calle Jarnkrok,TIP,AWAY,SEA,[-64&11]
440,20,71,8,SHOT,D,2021,L,Carson Soucy,DEFL,AWAY,SEA,[71&8]
441,58,-33,13,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[-33&13]
442,25,65,-6,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[65&-6]
443,63,-36,34,MISS,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-36&34]
444,52,40,-19,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[40&-19]
445,16,-76,-9,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-76&-9]
446,11,-80,-6,GOAL,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-80&-6]
447,50,50,-32,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[50&-32]
448,57.24508713,-38,-26,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-38&-26]
449,86.83317338,5,22,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[5&22]
450,29.52964612,-63,-14,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[-63&-14]
451,22,72,14,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[72&14]
452,28,61,4,GOAL,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[61&4]
453,50,-39,0,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-39&0]
454,29,-67,-19,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-67&-19]
455,42,54,23,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[54&23]
456,26,72,19,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[72&19]
457,64,31,27,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[31&27]
458,20,-83,19,MISS,D,2021,L,Carson Soucy,BACK,HOME,SEA,[-83&19]
459,57,-36,-21,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-36&-21]
460,53,-50,36,MISS,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-50&36]
461,62,35,30,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[35&30]
462,42,58,-28,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[58&-28]
463,31,80,30,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[80&30]
464,58,-33,-13,GOAL,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-33&-13]
465,52,58,42,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[58&42]
466,56,-38,24,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-38&24]
467,56,-43,32,MISS,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[-43&32]
468,44,45,-2,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[45&-2]
469,59,-37,28,MISS,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-37&28]
470,53,53,39,SHOT,D,2021,L,Carson Soucy,SNAP,HOME,SEA,[53&39]
471,58,-35,-22,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-35&-22]
472,59.05929224,-37,28,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-37&28]
473,56.04462508,-35,-15,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-35&-15]
474,50,-45,24,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-45&24]
475,62,30,18,MISS,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[30&18]
476,40,-59,-26,GOAL,D,2021,L,Carson Soucy,SNAP,HOME,SEA,[-59&-26]
477,68,-31,35,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[-31&35]
478,62,30,20,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[30&20]
479,59,33,-18,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[33&-18]
480,43,46,-4,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[46&-4]
481,63,32,26,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[32&26]
482,51,38,-5,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[38&-5]
483,62,31,22,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[31&22]
484,64,31,28,SHOT,D,2021,L,Carson Soucy,SNAP,HOME,SEA,[31&28]
485,74,28,42,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[28&42]
486,36,-60,21,SHOT,D,2021,L,Carson Soucy,BACK,AWAY,SEA,[-60&21]
487,26,-71,-18,SHOT,D,2021,L,Carson Soucy,BACK,AWAY,SEA,[-71&-18]
488,59,-40,33,MISS,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-40&33]
489,60,32,19,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[32&19]
490,32,-60,-14,MISS,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-60&-14]
491,37,-63,26,GOAL,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-63&26]
492,20,-69,1,GOAL,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[-69&1]
493,40,51,-12,MISS,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[51&-12]
494,34,-55,-5,MISS,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-55&-5]
495,47.38143096,-42,-6,MISS,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[-42&-6]
496,52.20153254,40,-18,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[40&-18]
497,56.75385449,34,14,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[34&14]
498,36,55,-13,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[55&-13]
499,64,34,33,MISS,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[34&33]
500,60,29,-1,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[29&-1]
501,35,-56,13,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[-56&13]
502,52,43,-25,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[43&-25]
503,48,54,-33,MISS,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[54&-33]
504,52,37,1,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[37&1]
505,22,77,-18,GOAL,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[77&-18]
506,60,29,2,SHOT,D,2021,L,Carson Soucy,SLAP,AWAY,SEA,[29&2]
507,15,76,-7,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[76&-7]
508,64,-33,31,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-33&31]
509,58,-42,34,MISS,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-42&34]
510,53,-40,21,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-40&21]
511,61,34,26,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[34&26]
512,55,34,0,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[34&0]
513,56,33,0,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[33&0]
514,39,50,5,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[50&5]
515,33,-84,-33,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-84&-33]
516,55,35,8,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[35&8]
517,45,49,20,MISS,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[49&20]
518,45,44,-5,GOAL,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[44&-5]
519,55,37,-19,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[37&-19]
520,33,59,15,GOAL,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[59&15]
521,47,-42,0,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-42&0]
522,57,-41,31,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[-41&31]
523,57,-44,-35,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-44&-35]
524,47.80167361,51,29,MISS,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[51&29]
525,57.80138407,-39,-29,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-39&-29]
526,6.32455532,-83,2,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-83&2]
527,36.79673899,-62,-25,SHOT,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[-62&-25]
528,54.14794548,35,4,MISS,D,2021,L,Carson Soucy,WRIST,AWAY,SEA,[35&4]
529,66.03786792,33,35,SHOT,D,2021,L,Carson Soucy,SNAP,AWAY,SEA,[33&35]
530,26,-65,10,SHOT,D,2021,L,Carson Soucy,BACK,HOME,SEA,[-65&10]
531,59,-31,-11,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[-31&-11]
532,54,43,28,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[43&28]
533,58,-32,-12,SHOT,D,2021,L,Carson Soucy,SLAP,HOME,SEA,[-32&-12]
534,38,54,14,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[54&14]
535,21,69,-7,SHOT,D,2021,L,Carson Soucy,WRIST,HOME,SEA,[69&-7]
536,11,79,5,SHOT,C,2021,R,Colin Blackwell,BACK,HOME,SEA,[79&5]
537,42,68,-36,MISS,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[68&-36]
538,48,52,-31,SHOT,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[52&-31]
539,12,82,-10,SHOT,C,2021,R,Colin Blackwell,TIP,HOME,SEA,[82&-10]
540,47,42,-4,SHOT,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[42&-4]
541,5.830951895,86,5,GOAL,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[86&5]
542,27,-66,14,SHOT,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[-66&14]
543,8.485281374,-83,-6,SHOT,C,2021,R,Colin Blackwell,DEFL,HOME,SEA,[-83&-6]
544,54,-36,-8,SHOT,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[-36&-8]
545,26,-70,-17,SHOT,C,2021,R,Colin Blackwell,BACK,AWAY,SEA,[-70&-17]
546,7.071067812,-84,-5,GOAL,C,2021,R,Colin Blackwell,BACK,HOME,SEA,[-84&-5]
547,35,65,-25,MISS,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[65&-25]
548,7.280109889,82,2,SHOT,C,2021,R,Colin Blackwell,DEFL,HOME,SEA,[82&2]
549,46,44,-7,SHOT,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[44&-7]
550,10,81,6,MISS,C,2021,R,Colin Blackwell,WRIST,HOME,SEA,[81&6]
551,12,78,5,MISS,C,2021,R,Colin Blackwell,DEFL,HOME,SEA,[78&5]
